event-id;time;long;lat;height-above-ellipsoid
254990113;2013-10-29 18:00:28.000;18.4093602;12.096341899999999;92.5
256038642;2013-10-31 04:30:12.000;19.9249698;11.4035493;64.6
256038641;2013-10-31 06:00:46.000;19.9221435;11.4063314;71.8
256038640;2013-10-31 07:30:08.000;19.9236;11.4024852;62.8
256038639;2013-10-31 09:00:15.000;19.9448845;11.3925488;-10.2
256038638;2013-10-31 10:32:52.000;20.0444313;11.3264255;74.4
256202473;2013-11-01 04:30:17.000;20.0807692;10.9758778;65.3
256202472;2013-11-01 06:00:46.000;20.0810837;10.9784287;56.5
256202471;2013-11-01 07:30:06.000;20.0817279;10.9631137;
256202470;2013-11-01 09:00:15.000;20.0845107;10.9646749;96.5
256202469;2013-11-01 10:30:20.000;20.3121257;10.9197892;26.1
258098139;2013-11-12 04:30:17.000;22.327268999999998;10.2980787;50.7
258098138;2013-11-12 06:00:51.000;22.3313117;10.2991374;76.8
258098137;2013-11-12 07:30:07.000;22.3133041;10.299681099999999;42.4
258098136;2013-11-12 09:00:11.000;22.4231415;10.4177023;94.5
258098135;2013-11-12 10:30:25.000;22.686803899999997;10.3650179;48.0
258151785;2013-11-12 12:01:37.000;22.9134422;10.293287;92.1
258151784;2013-11-12 13:30:27.000;22.9207689;10.295982;350.0
258151783;2013-11-12 15:00:15.000;22.9216385;10.2955373;301.1
258151782;2013-11-12 16:30:14.000;22.9218434;10.298933199999999;384.3
258151781;2013-11-12 18:00:21.000;22.921869599999997;10.2988933;235.3
260480300;2013-11-24 12:05:22.000;31.465617899999998;9.560810799999999;4352.5
260480299;2013-11-24 13:35:17.000;31.4511991;9.5413745;36.4
260480298;2013-11-24 15:00:14.000;31.457114999999998;9.5429171;31.4
260480297;2013-11-24 16:30:11.000;31.4635787;9.5487818;26.1
260480296;2013-11-24 18:00:22.000;31.4636429;9.548700499999999;36.7
260640638;2013-11-26 04:30:09.000;32.860911699999996;9.152147399999999;26.1
260640637;2013-11-26 06:05:40.000;32.859301699999996;9.1532124;15.0
260640636;2013-11-26 07:32:03.000;32.9133674;9.0572477;
260640635;2013-11-26 09:00:17.000;32.9421136;8.8124707;15.1
260640634;2013-11-26 10:30:25.000;33.1409325;8.488565099999999;-13.1
262199072;2013-12-04 04:30:08.000;34.677386399999996;4.9426967;22.1
262199071;2013-12-04 06:00:45.000;34.678562299999996;4.935912699999999;-43.5
262199070;2013-12-04 07:30:08.000;34.8044368;4.8750821;19.3
262199069;2013-12-04 09:00:33.000;34.8266439;4.5089229;59.2
262199068;2013-12-04 10:30:21.000;34.9552534;4.2144444;44.1
262233671;2013-12-04 12:00:09.000;34.990679199999995;3.8030405999999997;50.3
262233670;2013-12-04 13:30:14.000;35.0996415;3.4054206;43.9
262233669;2013-12-04 15:00:13.000;35.2441251;3.0159392;44.0
262233668;2013-12-04 16:30:12.000;35.208795699999996;2.8196216;48.6
262233667;2013-12-04 18:00:56.000;35.2085454;2.8195679;36.0
262284569;2013-12-05 04:30:11.000;35.2093096;2.8175049999999997;41.9
262284568;2013-12-05 06:00:06.000;35.214080599999996;2.8169352;45.4
262284567;2013-12-05 07:30:12.000;35.222200199999996;2.5727994;37.8
262284566;2013-12-05 09:00:10.000;35.3785099;2.1280635;43.0
262284565;2013-12-05 10:30:19.000;35.4773954;1.6268335999999999;66.9
262543543;2013-12-05 12:00:07.000;35.7060569;1.1031849999999999;55.9
262543542;2013-12-05 13:30:11.000;35.577717199999995;0.5727538999999999;
262543541;2013-12-05 15:00:09.000;35.6486298;0.46770979999999995;69.1
262543540;2013-12-05 16:30:13.000;35.652287;0.4691895;44.1
262543539;2013-12-05 18:00:24.000;35.6521482;0.46923489999999995;43.0
262657244;2013-12-06 12:00:09.000;36.1888694;-1.3008826;30.4
262657243;2013-12-06 13:30:11.000;36.203260799999995;-1.6110672;35.8
262657242;2013-12-06 15:00:13.000;36.2951707;-1.768994;46.3
262657241;2013-12-06 16:30:17.000;36.297723;-1.7690662;37.5
262657240;2013-12-06 18:00:21.000;36.2977487;-1.7689675999999999;38.2
264371833;2013-12-17 12:00:07.000;29.8452773;-18.722512299999998;41.7
264371832;2013-12-17 13:30:41.000;29.8447748;-18.7231093;74.7
264371831;2013-12-17 15:00:23.000;29.8453208;-18.7229837;41.9
264371830;2013-12-17 16:30:09.000;29.844739299999997;-18.723597599999998;30.3
264371829;2013-12-17 18:00:23.000;29.844655099999997;-18.7236084;61.0
265084799;2013-12-18 12:00:45.000;29.842775399999997;-18.6829344;26.9
265084798;2013-12-18 13:30:09.000;29.8408572;-18.682625899999998;36.3
265084797;2013-12-18 15:00:10.000;29.8400754;-18.6820846;36.8
265084796;2013-12-18 16:30:11.000;29.836136099999997;-18.6836296;33.9
265084795;2013-12-18 18:00:22.000;29.836053999999997;-18.683839;21.3
265305307;2013-12-19 04:30:09.000;29.8463261;-18.7232683;
265305306;2013-12-19 06:00:13.000;29.8439369;-18.7250762;31.3
265305305;2013-12-19 07:30:07.000;29.8491921;-18.7182399;33.8
265305304;2013-12-19 09:00:15.000;29.849105299999998;-18.7176874;23.8
265305303;2013-12-19 10:30:52.000;29.8402219;-18.6975194;37.8
266506884;2013-12-19 12:00:12.000;29.8401282;-18.7120903;21.4
266506883;2013-12-19 13:30:22.000;29.840376799999998;-18.7124707;32.2
266506882;2013-12-19 15:00:11.000;29.8480794;-18.7182004;39.4
266506881;2013-12-19 16:30:09.000;29.8446237;-18.7237391;45.8
266506880;2013-12-19 18:00:55.000;29.8446243;-18.7237585;48.0
266648176;2013-12-20 04:30:10.000;29.8522945;-18.723203299999998;48.5
266648175;2013-12-20 06:01:15.000;29.8502142;-18.7231213;48.9
266648174;2013-12-20 07:30:14.000;29.8493407;-18.7236425;49.0
266648173;2013-12-20 09:05:26.000;29.84132;-18.683101699999998;32.5
266648172;2013-12-20 10:32:50.000;29.842140399999998;-18.6804248;45.0
266743234;2013-12-21 04:30:10.000;29.844239199999997;-18.689201;50.7
266743233;2013-12-21 06:00:51.000;29.8433197;-18.6873807;49.0
266743232;2013-12-21 07:30:05.000;29.8451974;-18.6885859;40.7
266743231;2013-12-21 09:01:39.000;29.844309;-18.6886981;43.1
266743230;2013-12-21 10:32:37.000;29.8420217;-18.690077199999998;
266753665;2013-12-22 04:30:09.000;29.8432055;-18.6858968;53.4
266753664;2013-12-22 06:00:46.000;29.8496718;-18.685929599999998;47.7
266753663;2013-12-22 07:30:46.000;29.8428965;-18.6851648;52.3
266753662;2013-12-22 09:00:24.000;29.856872;-18.742142599999998;44.3
266753661;2013-12-22 10:30:17.000;29.7610116;-18.7964225;52.3
266766434;2013-12-23 04:30:09.000;29.7809293;-18.7849143;50.6
266766433;2013-12-23 06:00:08.000;29.7797004;-18.7904059;49.1
266766432;2013-12-23 07:30:16.000;29.7741622;-18.7927534;58.4
266766431;2013-12-23 09:05:26.000;29.770113;-18.791905099999997;58.0
266766430;2013-12-23 10:32:04.000;29.763447799999998;-18.796746199999998;54.6
266850312;2013-12-23 12:00:49.000;29.763281199999998;-18.7978892;45.8
266850311;2013-12-23 13:30:19.000;29.7629485;-18.7966962;64.7
266850310;2013-12-23 15:05:23.000;29.7610873;-18.7972801;45.2
266850309;2013-12-23 16:30:21.000;29.762022799999997;-18.7988575;40.0
266850308;2013-12-23 18:00:57.000;29.757361999999997;-18.832025599999998;43.5
267124938;2013-12-24 04:30:21.000;29.762833299999997;-18.795942;49.3
267124937;2013-12-24 06:01:04.000;29.7642384;-18.7960866;55.6
267124936;2013-12-24 07:30:09.000;29.6165757;-19.0754519;63.1
267124935;2013-12-24 09:00:14.000;29.5309325;-19.6310026;
267124934;2013-12-24 10:30:22.000;29.4355387;-19.7493721;17.8
267193682;2013-12-25 12:00:14.000;30.443632599999997;-21.6018291;39.2
267193681;2013-12-25 13:30:09.000;30.4327102;-22.0836135;41.6
267193680;2013-12-25 15:00:12.000;30.492625699999998;-22.5071831;53.5
267193679;2013-12-25 16:30:10.000;30.6046373;-22.483285;34.2
267193678;2013-12-25 18:00:58.000;30.604411799999998;-22.4846714;48.4
